reporting country	age	employment status	sex	time	WORK02: Employment and unemployment
Sweden	15-19 years	Employed, number of persons	Men	2021	54100.0
Sweden	15-19 years	Employed, number of persons	Women	2013	66300.0
Sweden	15-19 years	Employed, number of persons	Women	2014	65900.0
Sweden	15-19 years	Employed, number of persons	Women	2015	67400.0
Sweden	15-19 years	Employed, number of persons	Women	2016	66400.0
Sweden	15-19 years	Employed, number of persons	Women	2017	70800.0
Sweden	15-19 years	Employed, number of persons	Women	2018	77900.0
Sweden	15-19 years	Employed, number of persons	Women	2019	81900.0
Sweden	15-19 years	Employed, number of persons	Women	2020	68000.0
Sweden	15-19 years	Employed, number of persons	Women	2021	72200.0
Sweden	15-19 years	Unemployed, number of persons	Total	2013	67500.0
Sweden	15-19 years	Unemployed, number of persons	Total	2014	66700.0
Sweden	15-19 years	Unemployed, number of persons	Total	2015	58500.0
Sweden	15-19 years	Unemployed, number of persons	Total	2016	56900.0
Sweden	15-19 years	Unemployed, number of persons	Total	2017	54700.0
Sweden	15-19 years	Unemployed, number of persons	Total	2018	56100.0
Sweden	15-19 years	Unemployed, number of persons	Total	2019	68400.0
Sweden	15-19 years	Unemployed, number of persons	Total	2020	73200.0
Sweden	15-19 years	Unemployed, number of persons	Total	2021	82000.0
Sweden	15-19 years	Unemployed, number of persons	Men	2013	32900.0
Sweden	15-19 years	Unemployed, number of persons	Men	2014	33200.0
Sweden	15-19 years	Unemployed, number of persons	Men	2015	27600.0
Sweden	15-19 years	Unemployed, number of persons	Men	2016	28500.0
Sweden	15-19 years	Unemployed, number of persons	Men	2017	27300.0
Sweden	15-19 years	Unemployed, number of persons	Men	2018	28400.0
Sweden	15-19 years	Unemployed, number of persons	Men	2019	32800.0
Sweden	15-19 years	Unemployed, number of persons	Men	2020	36300.0
Sweden	15-19 years	Unemployed, number of persons	Men	2021	38500.0
Sweden	15-19 years	Unemployed, number of persons	Women	2013	34600.0
Sweden	15-19 years	Unemployed, number of persons	Women	2014	33500.0
Sweden	15-19 years	Unemployed, number of persons	Women	2015	30900.0
Sweden	15-19 years	Unemployed, number of persons	Women	2016	28400.0
Sweden	15-19 years	Unemployed, number of persons	Women	2017	27400.0
Sweden	15-19 years	Unemployed, number of persons	Women	2018	27800.0
Sweden	15-19 years	Unemployed, number of persons	Women	2019	35600.0
Sweden	15-19 years	Unemployed, number of persons	Women	2020	36900.0
Sweden	15-19 years	Unemployed, number of persons	Women	2021	43500.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2013	369400.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2014	350200.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2015	345800.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2016	349200.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2017	353000.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2018	356300.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2019	348000.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2020	376600.0
Sweden	15-19 years	Not in the labour force, number of persons	Total	2021	375500.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2013	202000.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2014	191100.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2015	191200.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2016	191800.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2017	195300.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2018	199600.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2019	196300.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2020	205900.0
Sweden	15-19 years	Not in the labour force, number of persons	Men	2021	208700.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2013	167400.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2014	159100.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2015	154500.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2016	157400.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2017	157700.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2018	156500.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2019	151800.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2020	170800.0
Sweden	15-19 years	Not in the labour force, number of persons	Women	2021	166800.0
Sweden	15-19 years	Labour force, number of persons	Total	2013	184700.0
Sweden	15-19 years	Labour force, number of persons	Total	2014	185200.0
Sweden	15-19 years	Labour force, number of persons	Total	2015	179100.0
Sweden	15-19 years	Labour force, number of persons	Total	2016	176800.0
Sweden	15-19 years	Labour force, number of persons	Total	2017	184200.0
Sweden	15-19 years	Labour force, number of persons	Total	2018	195900.0
Sweden	15-19 years	Labour force, number of persons	Total	2019	216200.0
Sweden	15-19 years	Labour force, number of persons	Total	2020	196100.0
Sweden	15-19 years	Labour force, number of persons	Total	2021	208300.0
Sweden	15-19 years	Labour force, number of persons	Men	2013	83800.0
Sweden	15-19 years	Labour force, number of persons	Men	2014	85800.0
Sweden	15-19 years	Labour force, number of persons	Men	2015	80800.0
Sweden	15-19 years	Labour force, number of persons	Men	2016	82000.0
Sweden	15-19 years	Labour force, number of persons	Men	2017	86000.0
Sweden	15-19 years	Labour force, number of persons	Men	2018	90300.0
Sweden	15-19 years	Labour force, number of persons	Men	2019	98600.0
Sweden	15-19 years	Labour force, number of persons	Men	2020	91200.0
Sweden	15-19 years	Labour force, number of persons	Men	2021	92600.0
Sweden	15-19 years	Labour force, number of persons	Women	2013	100900.0
Sweden	15-19 years	Labour force, number of persons	Women	2014	99400.0
Sweden	15-19 years	Labour force, number of persons	Women	2015	98300.0
Sweden	15-19 years	Labour force, number of persons	Women	2016	94800.0
Sweden	15-19 years	Labour force, number of persons	Women	2017	98200.0
Sweden	15-19 years	Labour force, number of persons	Women	2018	105700.0
Sweden	15-19 years	Labour force, number of persons	Women	2019	117500.0
Sweden	15-19 years	Labour force, number of persons	Women	2020	104900.0
Sweden	15-19 years	Labour force, number of persons	Women	2021	115700.0
Sweden	15-19 years	Unemployment rate, %	Total	2013	36.5
Sweden	15-19 years	Unemployment rate, %	Total	2014	36.0
Sweden	15-19 years	Unemployment rate, %	Total	2015	32.7
Sweden	15-19 years	Unemployment rate, %	Total	2016	32.2
Sweden	15-19 years	Unemployment rate, %	Total	2017	29.7
Sweden	15-19 years	Unemployment rate, %	Total	2018	28.6
Sweden	15-19 years	Unemployment rate, %	Total	2019	31.6
Sweden	15-19 years	Unemployment rate, %	Total	2020	37.3
Sweden	15-19 years	Unemployment rate, %	Total	2021	39.4
Sweden	15-19 years	Unemployment rate, %	Men	2013	39.3
Sweden	15-19 years	Unemployment rate, %	Men	2014	38.7
Sweden	15-19 years	Unemployment rate, %	Men	2015	34.2
Sweden	15-19 years	Unemployment rate, %	Men	2016	34.8
Sweden	15-19 years	Unemployment rate, %	Men	2017	31.7
Sweden	15-19 years	Unemployment rate, %	Men	2018	31.5
Sweden	15-19 years	Unemployment rate, %	Men	2019	33.3
Sweden	15-19 years	Unemployment rate, %	Men	2020	39.8
Sweden	15-19 years	Unemployment rate, %	Men	2021	41.6
Sweden	15-19 years	Unemployment rate, %	Women	2013	34.3
Sweden	15-19 years	Unemployment rate, %	Women	2014	33.7
Sweden	15-19 years	Unemployment rate, %	Women	2015	31.4
Sweden	15-19 years	Unemployment rate, %	Women	2016	30.0
Sweden	15-19 years	Unemployment rate, %	Women	2017	27.9
Sweden	15-19 years	Unemployment rate, %	Women	2018	26.3
Sweden	15-19 years	Unemployment rate, %	Women	2019	30.3
Sweden	15-19 years	Unemployment rate, %	Women	2020	35.2
Sweden	15-19 years	Unemployment rate, %	Women	2021	37.6
Sweden	15-19 years	Employment rate, %	Total	2013	21.2
Sweden	15-19 years	Employment rate, %	Total	2014	22.1
Sweden	15-19 years	Employment rate, %	Total	2015	23.0
Sweden	15-19 years	Employment rate, %	Total	2016	22.8
Sweden	15-19 years	Employment rate, %	Total	2017	24.1
Sweden	15-19 years	Employment rate, %	Total	2018	25.3
Sweden	15-19 years	Employment rate, %	Total	2019	26.2
Sweden	15-19 years	Employment rate, %	Total	2020	21.5
Sweden	15-19 years	Employment rate, %	Total	2021	21.6
Sweden	15-19 years	Employment rate, %	Men	2013	17.8
Sweden	15-19 years	Employment rate, %	Men	2014	19.0
Sweden	15-19 years	Employment rate, %	Men	2015	19.6
Sweden	15-19 years	Employment rate, %	Men	2016	19.5
Sweden	15-19 years	Employment rate, %	Men	2017	20.9
Sweden	15-19 years	Employment rate, %	Men	2018	21.4
Sweden	15-19 years	Employment rate, %	Men	2019	22.3
Sweden	15-19 years	Employment rate, %	Men	2020	18.5
Sweden	15-19 years	Employment rate, %	Men	2021	18.0
Sweden	15-19 years	Employment rate, %	Women	2013	24.7
Sweden	15-19 years	Employment rate, %	Women	2014	25.5
Sweden	15-19 years	Employment rate, %	Women	2015	26.7
Sweden	15-19 years	Employment rate, %	Women	2016	26.3
Sweden	15-19 years	Employment rate, %	Women	2017	27.7
Sweden	15-19 years	Employment rate, %	Women	2018	29.7
Sweden	15-19 years	Employment rate, %	Women	2019	30.4
Sweden	15-19 years	Employment rate, %	Women	2020	24.7
Sweden	15-19 years	Employment rate, %	Women	2021	25.6
Sweden	20-24 years	Total number of persons in age group	Total	2013	669500.0
Sweden	20-24 years	Total number of persons in age group	Total	2014	671700.0
Sweden	20-24 years	Total number of persons in age group	Total	2015	664000.0
Sweden	20-24 years	Total number of persons in age group	Total	2016	648300.0
Sweden	20-24 years	Total number of persons in age group	Total	2017	628600.0
Sweden	20-24 years	Total number of persons in age group	Total	2018	607300.0
Sweden	20-24 years	Total number of persons in age group	Total	2019	592600.0
Sweden	20-24 years	Total number of persons in age group	Total	2020	583600.0
Sweden	20-24 years	Total number of persons in age group	Total	2021	578800.0
Sweden	20-24 years	Total number of persons in age group	Men	2013	342800.0
Sweden	20-24 years	Total number of persons in age group	Men	2014	344300.0
Sweden	20-24 years	Total number of persons in age group	Men	2015	341400.0
Sweden	20-24 years	Total number of persons in age group	Men	2016	334600.0
Sweden	20-24 years	Total number of persons in age group	Men	2017	325300.0
Sweden	20-24 years	Total number of persons in age group	Men	2018	315400.0
Sweden	20-24 years	Total number of persons in age group	Men	2019	310900.0
Sweden	20-24 years	Total number of persons in age group	Men	2020	309100.0
Sweden	20-24 years	Total number of persons in age group	Men	2021	307300.0
Sweden	20-24 years	Total number of persons in age group	Women	2013	326800.0
Sweden	20-24 years	Total number of persons in age group	Women	2014	327400.0
Sweden	20-24 years	Total number of persons in age group	Women	2015	322600.0
Sweden	20-24 years	Total number of persons in age group	Women	2016	313700.0
Sweden	20-24 years	Total number of persons in age group	Women	2017	303300.0
Sweden	20-24 years	Total number of persons in age group	Women	2018	291900.0
Sweden	20-24 years	Total number of persons in age group	Women	2019	281700.0
Sweden	20-24 years	Total number of persons in age group	Women	2020	274500.0
Sweden	20-24 years	Total number of persons in age group	Women	2021	271500.0
Sweden	20-24 years	Employed, number of persons	Total	2013	393200.0
Sweden	20-24 years	Employed, number of persons	Total	2014	398200.0
Sweden	20-24 years	Employed, number of persons	Total	2015	401900.0
Sweden	20-24 years	Employed, number of persons	Total	2016	400800.0
Sweden	20-24 years	Employed, number of persons	Total	2017	393600.0
Sweden	20-24 years	Employed, number of persons	Total	2018	377600.0
Sweden	20-24 years	Employed, number of persons	Total	2019	361000.0
Sweden	20-24 years	Employed, number of persons	Total	2020	335200.0
Sweden	20-24 years	Employed, number of persons	Total	2021	341700.0
Sweden	20-24 years	Employed, number of persons	Men	2013	204100.0
Sweden	20-24 years	Employed, number of persons	Men	2014	205900.0
Sweden	20-24 years	Employed, number of persons	Men	2015	207300.0
Sweden	20-24 years	Employed, number of persons	Men	2016	207700.0
Sweden	20-24 years	Employed, number of persons	Men	2017	207500.0
Sweden	20-24 years	Employed, number of persons	Men	2018	197900.0
Sweden	20-24 years	Employed, number of persons	Men	2019	193900.0
Sweden	20-24 years	Employed, number of persons	Men	2020	182500.0
Sweden	20-24 years	Employed, number of persons	Men	2021	184900.0
Sweden	20-24 years	Employed, number of persons	Women	2013	189100.0
Sweden	20-24 years	Employed, number of persons	Women	2014	192200.0
Sweden	20-24 years	Employed, number of persons	Women	2015	194700.0
Sweden	20-24 years	Employed, number of persons	Women	2016	193100.0
Sweden	20-24 years	Employed, number of persons	Women	2017	186200.0
Sweden	20-24 years	Employed, number of persons	Women	2018	179700.0
Sweden	20-24 years	Employed, number of persons	Women	2019	167100.0
Sweden	20-24 years	Employed, number of persons	Women	2020	152700.0
Sweden	20-24 years	Employed, number of persons	Women	2021	156800.0
Sweden	20-24 years	Unemployed, number of persons	Total	2013	89700.0
Sweden	20-24 years	Unemployed, number of persons	Total	2014	86500.0
Sweden	20-24 years	Unemployed, number of persons	Total	2015	75500.0
Sweden	20-24 years	Unemployed, number of persons	Total	2016	64800.0
Sweden	20-24 years	Unemployed, number of persons	Total	2017	59500.0
Sweden	20-24 years	Unemployed, number of persons	Total	2018	53100.0
Sweden	20-24 years	Unemployed, number of persons	Total	2019	59900.0
Sweden	20-24 years	Unemployed, number of persons	Total	2020	71100.0
Sweden	20-24 years	Unemployed, number of persons	Total	2021	71900.0
Sweden	20-24 years	Unemployed, number of persons	Men	2013	51000.0
Sweden	20-24 years	Unemployed, number of persons	Men	2014	49500.0
Sweden	20-24 years	Unemployed, number of persons	Men	2015	42600.0
Sweden	20-24 years	Unemployed, number of persons	Men	2016	38900.0
Sweden	20-24 years	Unemployed, number of persons	Men	2017	34300.0
Sweden	20-24 years	Unemployed, number of persons	Men	2018	30800.0
Sweden	20-24 years	Unemployed, number of persons	Men	2019	34300.0
Sweden	20-24 years	Unemployed, number of persons	Men	2020	42900.0
Sweden	20-24 years	Unemployed, number of persons	Men	2021	42500.0
Sweden	20-24 years	Unemployed, number of persons	Women	2013	38700.0
Sweden	20-24 years	Unemployed, number of persons	Women	2014	37100.0
Sweden	20-24 years	Unemployed, number of persons	Women	2015	32900.0
Sweden	20-24 years	Unemployed, number of persons	Women	2016	25900.0
Sweden	20-24 years	Unemployed, number of persons	Women	2017	25200.0
Sweden	20-24 years	Unemployed, number of persons	Women	2018	22300.0
Sweden	20-24 years	Unemployed, number of persons	Women	2019	25500.0
Sweden	20-24 years	Unemployed, number of persons	Women	2020	28200.0
Sweden	20-24 years	Unemployed, number of persons	Women	2021	29400.0
Sweden	20-24 years	Not in the labour force, number of persons	Total	2013	186600.0
Sweden	20-24 years	Not in the labour force, number of persons	Total	2014	187000.0
